Date,News_Title,Sentiment_Reasoning,Sentiment
2022-05-25,A 'Lost Decade' Ahead For Markets?,,
2022-05-24,SPY: Stocks May See A Massive Move Following The Fed Minutes,,
2022-05-24,Should Vanguard S&P SmallCap 600 ETF (VIOO) Be on Your Investing Radar?,,
2022-05-24,Market At Critical Inflection Point,,
2022-05-23,Should First Trust Small Cap Core AlphaDEX ETF (FYX) Be on Your Investing Radar?,,
2022-05-23,Post-LIBOR Short-Term Debt Markets - Government Overreach,,
2022-05-21,I Hope The Market Crashes Even Deeper For Your Sake,,
2022-05-21,Preserving Principal Is Key: Markets Perched On Precipice Of Pain,,
2022-05-21,Sentiment Little Changed - Still Bearish,,
2022-05-20,Continuing Claims Keep Falling,,
2022-05-19,Market Adjustments Are Being Made: II,,
2022-05-18,Should Invesco FTSE RAFI US 1500 SmallMid ETF (PRFZ) Be on Your Investing Radar?,,
2022-05-18,Should Vanguard SmallCap ETF (VB) Be on Your Investing Radar?,,
2022-05-18,Is First Trust Small Cap Core AlphaDEX ETF (FYX) a Strong ETF Right Now?,,
2022-05-16,Do you have the right investments for your retirement savings? This idiot-proof portfolio might help,,
2022-05-16,The Biggest Crash In History Is Coming? Kiyosaki Says So.,,
2022-05-15,Why A Stock Market Crash Could Be A Once In A Lifetime Opportunity,,
2022-05-15,Weekly S&P 500 ChartStorm - 15 May 2022,,
2022-05-14,Markets making you queasy? These simple low-cost retirement portfolios are holding up well,,
2022-05-14,Week Ahead - Wall Street Whipsawed,,
2022-05-13,U.S. Dollar Index at Two-Decade High: ETFs to Benefit/Lose,,
2022-05-12,Sell And Go To Cash Position? Or Hang On By Your Fingernails?,,
2022-05-12,Why Stocks Are Getting Crushed,,
2022-05-12,Recession Looming?,,
2022-05-11,S&P 500: The Liquidity Shock Of 2022 - It's A Buying Opportunity,,
2022-05-09,Party Over?,,
2022-05-09,Despite Friday's Swoon We're At A Bottom; Buy These Beaten Down Big Cap Tech Stocks,,
2022-05-09,Inflation Or Recession,,
2022-05-08,Sentiment Speaks: Don't Even Think About New All-Time Highs This Market Is Done,,
2022-05-08,Weekly S&P 500 ChartStorm - 8 May 2022,,
2022-05-08,And That's A Wrap For Now (Technically Speaking For The Week Of 5/2-5/6),,
2022-05-07,Pain Purifies: Markets At Point Of No Return,,
2022-05-06,The 'Cinco De Mayo Crash' Of 2022 - Reasons To Look Up,,
2022-05-04,Is iShares MSCI USA SmallCap Multifactor ETF (SMLF) a Strong ETF Right Now?,,
2022-05-04,Should Schwab U.S. SmallCap ETF (SCHA) Be on Your Investing Radar?,,
2022-05-03,Should John Hancock Multifactor Small Cap ETF (JHSC) Be on Your Investing Radar?,,
2022-05-03,Three Market Predictions For May,,
2022-05-03,Is Goldman Sachs ActiveBeta U.S. Small Cap Equity ETF (GSSC) a Strong ETF Right Now?,,
2022-05-03,Is The IWM Sell-Off Over?,,
2022-05-02,Investing During Stagflation 101,,
2022-05-02,Bust,,
2022-05-01,Weekly S&P 500 ChartStorm - May 1 2022,,
2022-04-30,Week Ahead - Unfashionably Late,,
2022-04-28,Should Goldman Sachs ActiveBeta U.S. Small Cap Equity ETF (GSSC) Be on Your Investing Radar?,,
2022-04-28,Should iShares Morningstar SmallCap ETF (ISCB) Be on Your Investing Radar?,,
2022-04-27,Sentiment Speaks: Are We Ready For A Bear Market?,,
2022-04-26,On The Way To The Bottom? - Weekly Blog # 730,,
2022-04-25,Is Invesco FTSE RAFI US 1500 SmallMid ETF (PRFZ) a Strong ETF Right Now?,,
2022-04-25,Think Big: Bear Heaven Is Watching The ETFs Crumble,,
2022-04-24,Next Week Is Not Looking Too Good (Technically Speaking For The Week Of 4/18-4/22),,
2022-04-23,The Week On Wall Street - A Market With No Conviction,,
2022-04-22,Should iShares MSCI USA SmallCap Multifactor ETF (SMLF) Be on Your Investing Radar?,,
2022-04-21,ETFs to Tap Dollar Surge Amid Rising Rates,,
2022-04-21,Should SPDR Portfolio S&P 600 Small Cap ETF (SPSM) Be on Your Investing Radar?,,
2022-04-20,Real Motion Shows Hidden Momentum In The Russell 2000 And S&P 500,,
2022-04-19,Should iShares MSCI USA SmallCap Min Vol Factor ETF (SMMV) Be on Your Investing Radar?,,
2022-04-19,Is John Hancock Multifactor Small Cap ETF (JHSC) a Strong ETF Right Now?,,
2022-04-16,The Week On Wall Street - 'Hope' Is Not A Strategy,,
2022-04-16,Weekly Indicators: Yield Curve Steepens But Mortgage Rates Make New Highs,,
2022-04-15,Using JPMorgan's Earnings Call For Recession Clues,,
2022-04-12,Sentiment Speaks: The Absolute Stupidity About The Market,,
2022-04-11,4 ETFs to Make the Most From Strong Dollar,,
2022-04-10,Hawkish Fed Tighter Liquidity And Softer Breadth (Technically Speaking For The Week Of 4/4-4/8),,
2022-04-10,Sentiment Speaks: The Most Important News You Likely Missed Last Week,,
2022-04-09,Near Record Low In Jobless Claims,,
2022-04-09,The Week On Wall Street - Uh-Oh The 'Canaries' Are Here,,
2022-04-09,Weekly Indicators: Never Simply Project A Current Trend Forward,,
2022-04-08,Should Invesco Russell 2000 Dynamic Multifactor ETF (OMFS) Be on Your Investing Radar?,,
2022-04-07,Zacks Market Edge Highlights: IWM Block Old Second Bancorp Comerica and JPMorgan Chase,,
2022-04-06,How to Invest as the Fed Raises Rates,,
2022-04-04,Market Is At A Crossroad. As Indexes Are Extended,,
2022-04-04,Indices Consolidate Late Week Losses,,
2022-04-03,Sentiment Speaks: What If They Held A Recession And No One Showed Up? - Part II,,
2022-04-03,What Just Happened?,,
2022-04-03,Last Week Was A Good Blow-Off From The Rally (Technically Speaking For The Week Of 3/28-4/1),,
2022-04-02,The Week On Wall Street - Indecision,,
2022-04-02,Nephilim: Sons Of The 3x Bulls,,
2022-04-02,Weekly Indicators: Long Leading Forecast Deteriorates Further As Yield Curve Inverts,,
2022-04-01,My Current View Of The S&P 500 Index: April 2022 Edition,,
2022-03-31,Sentiment Speaks: What If They Held A Recession And No One Showed Up? - Part I,,
2022-03-31,Chart Of The Day: IWM,,
2022-03-29,Should SPDR S&P 600 Small Cap ETF (SLY) Be on Your Investing Radar?,,
2022-03-28,Mini-Bounce Continues Across Indices; Technicals Remain Vulnerable,,
2022-03-27,Sentiment Speaks: Bulls Are Large And In Charge,,
2022-03-25,Don't Expect The 1995-Type Soft Landing: Sell Stocks,,
2022-03-24,SPY: The Death Cross And What You Need To Know,,
2022-03-24,Should iShares Russell 2000 ETF (IWM) Be on Your Investing Radar?,,
2022-03-24,Should iShares Core S&P SmallCap ETF (IJR) Be on Your Investing Radar?,,
2022-03-23,"Filling ETFs in March Madness ""Sweet 16"" Brackets",,
2022-03-23,Should Vanguard S&P SmallCap 600 ETF (VIOO) Be on Your Investing Radar?,,
2022-03-23,Tough Fed Talk On Inflation Little Bite,,
2022-03-21,7 MONSTER Stock Market Predictions: Get Ready For More Consolidation,,
2022-03-21,Should First Trust Small Cap Core AlphaDEX ETF (FYX) Be on Your Investing Radar?,,
2022-03-20,Sentiment Speaks: Is It Now Time For The Market Crash I Have Been Hearing About?,,
2022-03-20,The 50-Day Moving Average Must Hold In The Major Indices,,
2022-03-17,Should Invesco FTSE RAFI US 1500 SmallMid ETF (PRFZ) Be on Your Investing Radar?,,
2022-03-16,Harder And Harder To Keep Up,,
2022-03-15,Should Vanguard SmallCap ETF (VB) Be on Your Investing Radar?,,
2022-03-13,Sentiment Speaks: OMG - It's A Bear Market,,
2022-03-12,Investors Bid Up Commodities And Natural Resources Issues For The Week,,
2022-03-11,SMDV: Investing In Small Caps With Lower Risk,,
2022-03-10,Should JPMorgan Diversified Return U.S. Small Cap Equity ETF (JPSE) Be on Your Investing Radar?,,
2022-03-09,Russel 2000: Bulls In Charge As Long As February Low Holds,,
2022-03-09,Russia's Invasion Of Ukraine,,
2022-03-08,February Dividend Update: Outperformance Continues,,
2022-03-07,Is IQ Chaikin U.S. Small Cap ETF (CSML) a Strong ETF Right Now?,,
2022-03-06,Sentiment Speaks: Setting Up For A Rally,,
2022-03-06,It Could Be A Whole Lot Worse (Technically Speaking For The Week Of 2/28-3/1),,
2022-03-05,The Week On Wall Street - Light At The End Of The Tunnel,,
2022-03-04,Ukraine crisis creates cracks in the ETF complex: 'I think it remains more likely each day' that popular Russia funds 'are shut down' says analyst,,
2022-03-04,The Stock Market Bet You Can't Collect On,,
2022-03-03,Should Schwab U.S. SmallCap ETF (SCHA) Be on Your Investing Radar?,,
2022-03-03,Should John Hancock Multifactor Small Cap ETF (JHSC) Be on Your Investing Radar?,,
2022-03-02,Best Index ETFs to Play Russia-Ukraine Tensions,,
2022-03-02,Is iShares MSCI USA SmallCap Multifactor ETF (SMLF) a Strong ETF Right Now?,,
2022-03-01,The Stock Market Delivers A Successful Retest,,
2022-03-01,Is Goldman Sachs ActiveBeta U.S. Small Cap Equity ETF (GSSC) a Strong ETF Right Now?,,
2022-03-01,Why Small-Cap ETFs Won in February & May See Success in March,,
2022-02-27,Sentiment Speaks: This Is Impossible,,
2022-02-26,Federal Reserve Watch: The Tapering Continues And It's Almost March,,
2022-02-26,The Week On Wall Street - A 'Reversal' Of Fortune,,
2022-02-25,6 Reasons to Buy Small-Cap ETFs Now,,
2022-02-25,Staying Focused Amid The Ukraine Crisis,,
2022-02-24,The Russian Invasion: Why I'm Scared As Hell Right Now,,
2022-02-24,War In Europe: Best Practices For Managing Market Volatility,,
2022-02-24,Should Vanguard Russell 2000 ETF (VTWO) Be on Your Investing Radar?,,
2022-02-23,Best Penny Stocks To Buy? 3 Energy Stocks To Watch As Markets Drop,,
2022-02-23,Is Invesco FTSE RAFI US 1500 SmallMid ETF (PRFZ) a Strong ETF Right Now?,,
2022-02-22,Get Out Of This Market While You Still Can,,
2022-02-22,The Crash Is Only Beginning,,
2022-02-21,Bond Market Hints At Recession Fears,,
2022-02-20,Macro Themes And Price Action,,
2022-02-19,Looking For A Soft Landing - It's Not Likely,,
2022-02-16,Is John Hancock Multifactor Small Cap ETF (JHSC) a Strong ETF Right Now?,,
2022-02-16,Why Another Drop May Be Approaching,,
2022-02-15,Should iShares MSCI USA SmallCap Min Vol Factor ETF (SMMV) Be on Your Investing Radar?,,
2022-02-15,Economic Stagnation Arrives As 'Sugar Rush' Fades,,
2022-02-14,Should iShares MSCI USA SmallCap Multifactor ETF (SMLF) Be on Your Investing Radar?,,
2022-02-12,Week Ahead - Inflation Woes Continue,,
2022-02-09,Small Business Optimism Continues To Weaken,,
2022-02-08,How IWM Can Reach $256-$272.,,
2022-02-08,At The Edge Of Chaos: Sellers Seem Exhausted Market Trading In Crucial Decision Zone,,
2022-02-07,Earnings Season: A Lesson In Reward And Punishment,,
2022-02-07,Should IQ Chaikin U.S. Small Cap ETF (CSML) Be on Your Investing Radar?,,
2022-02-07,Should Invesco S&P SmallCap 600 Revenue ETF (RWJ) Be on Your Investing Radar?,,
2022-02-06,Sentiment Speaks: No Mr. Bond. I Expect You To Fly,,
2022-02-02,3 Key Price Levels The NASDAQ 100 Russell 2000 And Bitcoin Need To Clear,,
2022-02-01,The Fundamentals Still Apply As Time Goes By,,
2022-02-01,At The Edge Of Chaos: When This Bear Bounces Back It Should Be Spellbinding,,
2022-01-31,Long Leading Forecast Through Year End 2022: A Deceleration To Near Recession,,
2022-01-30,Sentiment Speaks: It's Time To Invest Based Upon Earnings,,
2022-01-29,Fed Caves On Tightenings,,
2022-01-28,Data Update 3: Inflation And Its Ripple Effects,,
2022-01-28,Why Stocks Were Down Today: What To Know Now As Markets Sell-Off,,
2022-01-25,Buy The Drop: The Stock Market May Have Bottomed,,
2022-01-25,Sentiment Speaks: Is Everyone Going To Be Right About This Bear Market?,,
2022-01-25,Rate Hikes: The Fed Won't Hike Nearly As Much As Expected,,
2022-01-24,After Sellers Controlled Equities Last Week Now Look For Bounces From Support,,
2022-01-24,4 Penny Stocks Up Big With The Stock Market Down Today; Time To Buy?,,
2022-01-24,Should SPDR S&P 600 Small Cap ETF (SLY) Be on Your Investing Radar?,,
2022-01-23,Taper-Tantrum Or Leading Indicator Of A Slowdown? (Technically Speaking For The Week Of 1/17-1/21),,
2022-01-21,Get Ready For The Tech Drop To Accelerate,,
2022-01-21,Sentiment Speaks: Stock Market Quoted As Saying 'The Reports Of My Demise Are Greatly Exaggerated',,
2022-01-21,Let The Wild Rumpus Begin,,
2022-01-19,Yes The Crash Will Probably Get Worse From Here,,
2022-01-19,Should iShares Core S&P SmallCap ETF (IJR) Be on Your Investing Radar?,,
2022-01-19,What's The Number? 2022 Edition,,
2022-01-17,The Capital Sponge,,
2022-01-17,Should First Trust Small Cap Core AlphaDEX ETF (FYX) Be on Your Investing Radar?,,
2022-01-16,Is The Market Falling Into A Rangebound Trap?,,
2022-01-16,Sentiment Speaks: Are We Setting Up For A 'Mini-Crash'?,,
2022-01-14,Should Invesco FTSE RAFI US 1500 SmallMid ETF (PRFZ) Be on Your Investing Radar?,,
2022-01-14,ETFs to Win or Lose on Hawkish Fed Minutes (Revised),,
2022-01-13,Is First Trust Small Cap Core AlphaDEX ETF (FYX) a Strong ETF Right Now?,,
2022-01-13,Short-Term Charts Make Progress (Technically Speaking For 1/12),,
2022-01-12,Small Cap Stocks Are At Their Cheapest Compared To Large Caps In More Than 20 Years,,
2022-01-12,Should Vanguard SmallCap ETF (VB) Be on Your Investing Radar?,,
2022-01-11,Markets Counter-Rally After Morning Gap Lower (Technically Speaking For 1/10),,
2022-01-10,The 1-Minute Market Report - January 8 2022,,
2022-01-10,K2 Hedge-Fund Strategy Outlook: First Quarter 2022,,
2022-01-09,Sentiment Speaks: Are We Ready To Drop To 4400SPX?,,
2022-01-07,ETFs to Win or Lose on Hawkish Fed Minutes,,
2022-01-04,7 ETF Predictions for 2022,,
2022-01-04,Exactly How I'd Invest $5000 If I Had to Start From Scratch Today,,
2022-01-04,Is IQ Chaikin U.S. Small Cap ETF (CSML) a Strong ETF Right Now?,,
2022-01-04,Sentiment Speaks: Let Me Tell You The Secret To Being Perfect In The Stock Market,,
2022-01-04,Treasury Yields Jump to Start New Year: ETFs to Play,,
2022-01-02,Sentiment Speaks: 2022 Can Be Your Best Year Ever,,
2022-01-02,My Current View Of The S&P 500 Index: January 2022 Edition,,
2022-01-01,Market Outlook For 2022: Avoid Stocks And Consider These Safe Havens,,
2022-01-01,The Week On Wall Street: The Santa Rally Yields New Highs For The S&P And The DJIA,,
2021-12-30,Is Goldman Sachs ActiveBeta U.S. Small Cap Equity ETF (GSSC) a Strong ETF Right Now?,,
2021-12-30,Should Schwab U.S. SmallCap ETF (SCHA) Be on Your Investing Radar?,,
2021-12-30,Is iShares MSCI USA SmallCap Multifactor ETF (SMLF) a Strong ETF Right Now?,,
2021-12-28,Be More Selective In Stocks Going Into 2022,,
2021-12-27,What Price Signals Are Telling Us,,
2021-12-26,Sentiment Speaks: Bears May Have A Surprise In Store For Us,,
2021-12-24,A small-cap ETF has surged over 30% in 2021 handily beating the S&P 500. Can it do it again in 2022?,,
2021-12-23,Should iShares Morningstar SmallCap ETF (ISCB) Be on Your Investing Radar?,,
2021-12-21,Top Penny Stocks To Buy? 3 Former Stocks Under $5 To Watch Now,,
2021-12-21,Sentiment Speaks: Start Worrying When The 'Top-Callers' Turn Bullish,,
2021-12-21,Is Invesco FTSE RAFI US 1500 SmallMid ETF (PRFZ) a Strong ETF Right Now?,,
2021-12-21,Should John Hancock Multifactor Small Cap ETF (JHSC) Be on Your Investing Radar?,,
2021-12-21,Should Vanguard Russell 2000 ETF (VTWO) Be on Your Investing Radar?,,
2021-12-20,Should Goldman Sachs ActiveBeta U.S. Small Cap Equity ETF (GSSC) Be on Your Investing Radar?,,
2021-12-20,Don’t Count On An End Of Year Short-Squeeze,,
2021-12-19,The Stock Market Is Positioned For A Massive Move,,
2021-12-19,Sentiment Speaks: Good Luck Trying To Understand This Market,,
2021-12-19,Going To Cash Can Be As Costly As A Market Crash,,
2021-12-18,The Week On Wall Street: A Post Fed Hangover,,
2021-12-18,Weekly Indicators: Beware The Exponential Growth Of Omicron,,
2021-12-17,Best Penny Stocks To Buy Now? 3 To Watch Before Next Week,,
2021-12-16,Best Index ETFs to Play the Surge in Inflation,,
2021-12-16,Should iShares MSCI USA SmallCap Min Vol Factor ETF (SMMV) Be on Your Investing Radar?,,
2021-12-15,Should iShares MSCI USA SmallCap Multifactor ETF (SMLF) Be on Your Investing Radar?,,
2021-12-14,The Fed May Be About To Unleash Hell On Stocks,,
2021-12-14,Here's The Best Way To Play The Sell-Off In Small-Cap Stocks,,
2021-12-14,A Major Turning Point In The Stock Market Is Taking Place,,
2021-12-13,Is direct indexing really the next big thing?,,
2021-12-13,Should SPDR Portfolio S&P 600 Small Cap ETF (SPSM) Be on Your Investing Radar?,,
2021-12-13,The Market Is Disconnected From Everything,,
2021-12-13,Week Ahead: 9 Major Rate Decisions With Developed Markets Moving Slow,,
2021-12-12,The Large-Cap Indices Reach A Pivotal Point,,
2021-12-11,2022 Outlook: The Fed's Great Balancing Act,,
2021-12-11,The Week On Wall Street: The S&P Rolls To Another New High,,
2021-12-09,Global Trade Case(s) Behind Global 'Growth Scare',,
2021-12-09,Buckle Up For The December Fed Meeting: 2 Scenarios Playing Out,,
2021-12-08,Should Invesco S&P SmallCap 600 Revenue ETF (RWJ) Be on Your Investing Radar?,,
2021-12-08,All's Well That Ends Well - And This Cycle Won't End Well For Most,,
2021-12-08,It's The Liquidity Stupid,,
2021-12-07,Should IQ Chaikin U.S. Small Cap ETF (CSML) Be on Your Investing Radar?,,
2021-12-06,Roundup: Economic Data Supports Market Overvaluation Theory,,
2021-12-06,A Wobbly World,,
2021-12-06,S&P 500 Earnings Update: Q4 ’21 Expected Revenue Growth,,
2021-12-05,Sentiment Speaks: I Expect 15-20% Returns For 2022,,
2021-12-03,Investor Fear At An Extreme And Stocks Rise,,
2021-12-02,Are Yields Transports Small Cap Stocks Twin-Peaking At Same Time?,,
2021-12-01,Penny Stocks To Watch Today:  ABUS Moderna A Big Win For Small Caps,,
2021-11-30,Sentiment Speaks: This Is The Best Article You Will Ever Read,,
2021-11-29,Weekly Market Pulse: This Again?,,
2021-11-28,Sentiment Speaks: I Fear For Retirees For The Next 20 Years,,
2021-11-26,A Stock Market Correction Has Started As A Nightmare Scenario Unfolds,,
2021-11-25,Latest Memo From Howard Marks: The Winds Of Change,,
2021-11-24,The stock market has had trouble holding new highs but it's entering a bullish period,,
2021-11-22,10 Monster Stock Market Predictions: Market Drop Only A Matter Of Time,,
2021-11-21,Sentiment Speaks: The Market Does Not Like 'Build Back Better',,
2021-11-21,Overall We're In A Pretty Good Place (Technically Speaking For 11/15-11/19),,
2021-11-20,Weekly Indicators: Commodities And Shipping Backlog Edition,,
2021-11-17,Should iShares Core S&P SmallCap ETF (IJR) Be on Your Investing Radar?,,
2021-11-17,QE Wealth Concentration And Political Risk,,
2021-11-17,Should First Trust Small Cap Core AlphaDEX ETF (FYX) Be on Your Investing Radar?,,
2021-11-16,Should Vanguard S&P SmallCap 600 ETF (VIOO) Be on Your Investing Radar?,,
2021-11-16,Should iShares Russell 2000 ETF (IWM) Be on Your Investing Radar?,,
2021-11-15,Should SPDRSP6 SC (SLY) Be on Your Investing Radar?,,
2021-11-15,Equity ETFs Sizzle Last Week Amid Inflation Fears,,
2021-11-15,Should SPDRSP6 SC (SLY) Be on Your Investing Radar?,,
2021-11-14,Sentiment Speaks: This Market Makes Absolutely No Sense,,
2021-11-12,Is First Trust Small Cap Core AlphaDEX ETF (FYX) a Strong ETF Right Now?,,
2021-11-12,4 ETFs to Benefit From Strengthening Dollar,,
2021-11-12,Half A Dozen Things You Should Know About FX,,
2021-11-10,Should Vanguard SmallCap ETF (VB) Be on Your Investing Radar?,,
2021-11-10,U.S. Labor Force Issues: Construction Employment,,
2021-11-07,Sentiment Speaks: How Wrong You Are Mr. Market,,
2021-11-06,The Week On Wall Street: A Record-Setting Week,,
2021-11-05,BZ Chart Of The Day: Small-Cap Breakout!,,
2021-11-05,IWM Rally May Find Brief Resistance Near $244~$245 Before Rocketing Higher,,
2021-11-05,Should Invesco FTSE RAFI US 1500 SmallMid ETF (PRFZ) Be on Your Investing Radar?,,
2021-11-03,Small-cap stock breakout? Maybe but don't expect to make 'easy money' says chart watcher,,
2021-11-01,A Crash Is Becoming Certain,,
2021-11-01,My Current View Of The S&P 500 Index: November 2021 Edition,,
2021-10-31,Sentiment Speaks: How Bad Is Your FOMO?,,
2021-10-31,The Major Stock Indices Must Hold These Key Support Levels,,
2021-10-31,Large-Caps May Lead In Q4'21 (Technically Speaking For The Week Of 10/25-10/29),,
2021-10-31,Market 'Melts Up' As Economic Growth Weakens,,
2021-10-29,Is iShares MSCI USA SmallCap Multifactor ETF (SMLF) a Strong ETF Right Now?,,
2021-10-29,Should Schwab U.S. SmallCap ETF (SCHA) Be on Your Investing Radar?,,
2021-10-29,A Historic Capital Rotation Is Quietly Marching On,,
2021-10-28,Is IQ Chaikin U.S. Small Cap ETF (CSML) a Strong ETF Right Now?,,
2021-10-27,Is Goldman Sachs ActiveBeta U.S. Small Cap Equity ETF (GSSC) a Strong ETF Right Now?,,
2021-10-26,How Today's Stock Market Is Similar To The 1990s Only Better,,
2021-10-25,Weekly Market Pulse: Inflation Scare,,
2021-10-24,Sentiment Speaks: What Do The Current Earnings Reports Tell Us About The Market?,,
2021-10-24,Did Jerome Powell Jump Scare The Major Stock Indices?,,
2021-10-23,Week Ahead - Between A Rock And A Hard Place,,
2021-10-23,The Week On Wall Street: Skeptics Get Stomped By New Highs For The S&P And DJIA,,
2021-10-22,Wall Street Breakfast: U.S. Home Sales Surge (Podcast),,
2021-10-22,Wall Street Breakfast: Ad-Mageddon,,
2021-10-22,Wisconsin Employment In September,,
2021-10-21,Should Vanguard Russell 2000 ETF (VTWO) Be on Your Investing Radar?,,
2021-10-21,Is Invesco FTSE RAFI US 1500 SmallMid ETF (PRFZ) a Strong ETF Right Now?,,
2021-10-20,Anatomy Of A Recession: Looking Ahead To 2022,,
2021-10-19,Wall Street Breakfast: A Looming Recession (Podcast),,
2021-10-19,Wall Street Breakfast: BTC-ETF,,
2021-10-19,Should Goldman Sachs ActiveBeta U.S. Small Cap Equity ETF (GSSC) Be on Your Investing Radar?,,
2021-10-19,The Big Thing In Small Caps,,
2021-10-17,Sentiment Speaks: Man This Is A Confusing Market,,
2021-10-17,Are The Major Indices Geared For Another Move Up On Monday?,,
2021-10-17,The Dramatic Rise In Energy Prices Is Ultimately Deflationary,,
2021-10-14,The Coming China Led Crash,,
2021-10-13,Buying The Dip Is Dead,,
2021-10-13,Should SPDR Portfolio S&P 600 Small Cap ETF (SPSM) Be on Your Investing Radar?,,
2021-10-13,Should iShares MSCI USA SmallCap Min Vol Factor ETF (SMMV) Be on Your Investing Radar?,,
2021-10-13,Should iShares MSCI USA SmallCap Multifactor ETF (SMLF) Be on Your Investing Radar?,,
2021-10-12,Chart Of The Day:  IWM,,
2021-10-11,Winners And Losers,,
2021-10-10,Sentiment Speaks: Why Do We Continue To Fool Ourselves?,,
2021-10-09,In today’s market small-cap stocks are punching up as large caps have lagged behind,,
2021-10-09,The Week On Wall Street: Investors Take The 'High' Road,,
2021-10-08,Should Invesco S&P SmallCap 600 Revenue ETF (RWJ) Be on Your Investing Radar?,,
2021-10-07,Should IQ Chaikin U.S. Small Cap ETF (CSML) Be on Your Investing Radar?,,
2021-10-05,Sovereign Default The Debt Ceiling And The $1 Trillion Coin,,
2021-10-03,Sentiment Speaks: Is This The End Of The World As We Know It?,,
2021-10-02,The Week On Wall Street: The Crossroads,,
2021-09-30,The Most Dangerous Stock Market Ever,,
2021-09-28,10 Most Heavily Traded ETFs of Third Quarter,,
2021-09-27,Should Goldman Sachs ActiveBeta U.S. Small Cap Equity ETF (GSSC) Be on Your Investing Radar?,,
2021-09-27,5 ETFs That Sizzled Last Week Amid Market Rout,,
2021-09-26,Sentiment Speaks: The Stock Market Is Over,,
2021-09-26,The Stock Market: Back To The Fed,,
2021-09-25,The Week On Wall Street: The Biggest 'Buy The Dip' Test Is Here,,
2021-09-21,Should iShares MSCI USA SmallCap Min Vol Factor ETF (SMMV) Be on Your Investing Radar?,,
2021-09-20,Sentiment Speaks: The Fed Is Playing The Biggest Game Of Chicken In History,,
2021-09-20,Wall Street Breakfast: China Property Crisis (Podcast),,
2021-09-20,Wall Street Breakfast: China Property Crisis,,
2021-09-20,The Worst Month For Stocks; Imminent Corrections And Other Things That Scare Us,,
2021-09-19,Bearish Elements Are Lining Up (Technically Speaking For The Week Of 9/13-9/17),,
2021-09-15,CPI Undershoot Illustrated,,
2021-09-14,As Recovery Accelerates Employment Focus Becomes Sharper,,
2021-09-13,Should SPDR Portfolio S&P 600 Small Cap ETF (SPSM) Be on Your Investing Radar?,,
2021-09-12,SPY: Market-Implied Outlook For The S&P 500 To Early 2022,,
2021-09-11,Weekly Indicators: Channeling Jeff Miller In Analyzing Delta's Impact Leave Your Political Predilections At The Door,,
2021-09-11,Week Ahead: Focus Shifts To Pricing Pressures,,
2021-09-09,Should Invesco S&P SmallCap 600 Revenue ETF (RWJ) Be on Your Investing Radar?,,
2021-09-07,U.S. Equity Dominates Last Week's Asset Flow: 5 Hot ETFs,,
2021-09-05,Can The Bulls Defy The Odds Of September Weakness?,,
2021-09-05,The Week Ahead,,
2021-09-04,3 Golden Rules On How To Invest At All-Time Highs,,
2021-08-30,Fed Statements Drive New Rally Momentum In Stock Markets,,
2021-08-30,Supply Chain Woes,,
2021-08-29,Market Boasts Strength While The U.S. Dollar Drops And Gold Rises,,
2021-08-27,Hot Penny Stocks To Watch As Bitcoin & Ethereum Surge,,
2021-08-25,IWM Sets Up Dual Pennant/Flag Formation Suggesting Very Volatile Apex Event,,
2021-08-24,Manage Risk But Consider An Algo Head Fake,,
2021-08-24,Opinion: Here’s how to interpret that drop in the Russell 2000 below the 200-day moving average,,
2021-08-22,Sentiment Speaks: Can The Bears Muster More Than A Growl?,,
2021-08-22,How Strong Is Russell 2000’s (IWM) Current Rally?,,
2021-08-21,The Week On Wall Street: A 2-Day Growth Scare,,
2021-08-21,Weekly Indicators: Only Slight Weakness As Delta May Be Approaching Peak,,
2021-08-20,World's Biggest Asset Manager BlackRock Bought $383M Of Crypto Mining Stocks,,
2021-08-19,Is IQ Chaikin U.S. Small Cap ETF (CSML) a Strong ETF Right Now?,,
2021-08-19,Priced Out,,
2021-08-18,Surprising Consumer Activity May Suggest Deeper Shift In Markets Part III,,
2021-08-17,Small Caps Stay Range Bound,,
2021-08-17,Q2 13F Roundup: How Buffett Einhorn Ackman And Others Adjusted Their Portfolios,,
2021-08-17,A Correction Is Due And It Could Be Deep,,
2021-08-17,Should SPDR Portfolio S&P 600 Small Cap ETF (SPSM) Be on Your Investing Radar?,,
2021-08-16,Bulls Charge Ahead On Hopes Fed Stands Pat,,
2021-08-15,Sentiment Speaks: The Market Is About To Crash - Part XXIII (This Time We Mean It),,
2021-08-14,Stock-market investors are banking on this sector in the COVID recovery while JPMorgan steps up its ETF game,,
2021-08-14,Opinion: Here’s the No. 1 stock index you want to own to stay on top of inflation,,
2021-08-14,The Week On Wall Street: A Bevy Of New Records,,
2021-08-08,July Jobs Report Not As Impressive As Headline Suggests,,
2021-08-07,Sentiment Speaks: Many Of You Will Not Like What I Am Saying About The Market,,
2021-08-07,The Week On Wall Street: The Equity Market In Perspective,,
2021-08-06,Can You Retire a Millionaire With ETFs Alone?,,
2021-08-05,The Smart Money Is Betting On A Market Meltdown,,
2021-08-05,Betting The Farm On The Fed,,
2021-08-03,Sentiment Speaks: The Market Should Have Crashed Yesterday,,
2021-08-03,Taking Stock On China,,
2021-08-02,My Investment Strategy Statement,,
2021-08-01,Sentiment Speaks: We Will See 4600 In 2021,,
